款号,订货会,品牌,品名,流水号,颜色,尺码,大类,中类,小类,季节,波段,等级,色系,价格带,吊牌价,描述
15318735,2015OCT秋冬订货会,OCT,鱼鳞全长萝卜裤,155,714藏青花沙,M,服装,外出服装系列,便裤（裤子）,秋,秋二,形象款,蓝色系,400-499,498,"主：62%涤纶33%棉5%氨纶
"
15318735,2015OCT秋冬订货会,OCT,鱼鳞全长萝卜裤,155,714藏青花沙,L,服装,外出服装系列,便裤（裤子）,秋,秋二,形象款,蓝色系,400-499,498,"主：62%涤纶33%棉5%氨纶
"
15318735,2015OCT秋冬订货会,OCT,鱼鳞全长萝卜裤,155,714藏青花沙,XL,服装,外出服装系列,便裤（裤子）,秋,秋二,形象款,蓝色系,400-499,498,"主：62%涤纶33%棉5%氨纶
"
15318749,2015OCT秋冬订货会,OCT,cvc磨毛两件式裙裤,156,103黑色,M,服装,外出服装系列,便裤（裤子）,秋,秋二,主力款,黑色系,400-499,428,"主：80%棉16%涤纶4%氨纶
"
15318749,2015OCT秋冬订货会,OCT,cvc磨毛两件式裙裤,156,103黑色,L,服装,外出服装系列,便裤（裤子）,秋,秋二,主力款,黑色系,400-499,428,"主：80%棉16%涤纶4%氨纶
"
15318749,2015OCT秋冬订货会,OCT,cvc磨毛两件式裙裤,156,103黑色,XL,服装,外出服装系列,便裤（裤子）,秋,秋二,主力款,黑色系,400-499,428,"主：80%棉16%涤纶4%氨纶
"
15318749,2015OCT秋冬订货会,OCT,cvc磨毛两件式裙裤,156,103黑色,XXL,服装,外出服装系列,便裤（裤子）,秋,秋二,主力款,黑色系,400-499,428,"主：80%棉16%涤纶4%氨纶
"
15318749,2015OCT秋冬订货会,OCT,cvc磨毛两件式裙裤,157,164灰色花沙,M,服装,外出服装系列,便裤（裤子）,秋,秋二,主力款,黑色系,400-499,428,"主：80%棉16%涤纶4%氨纶
"
15318749,2015OCT秋冬订货会,OCT,cvc磨毛两件式裙裤,157,164灰色花沙,L,服装,外出服装系列,便裤（裤子）,秋,秋二,主力款,黑色系,400-499,428,"主：80%棉16%涤纶4%氨纶
"
15318749,2015OCT秋冬订货会,OCT,cvc磨毛两件式裙裤,157,164灰色花沙,XL,服装,外出服装系列,便裤（裤子）,秋,秋二,主力款,黑色系,400-499,428,"主：80%棉16%涤纶4%氨纶
"
15318749,2015OCT秋冬订货会,OCT,cvc磨毛两件式裙裤,157,164灰色花沙,XXL,服装,外出服装系列,便裤（裤子）,秋,秋二,主力款,黑色系,400-499,428,"主：80%棉16%涤纶4%氨纶
"
15318753,2015OCT秋冬订货会,OCT,针织全长紧身小脚裤,158,324咖啡花沙,M,服装,外出服装系列,便裤（裤子）,秋,秋二,主力款,黑色系,500-999,598,"主：62%尼龙25%涤纶13%莱卡
"
15318753,2015OCT秋冬订货会,OCT,针织全长紧身小脚裤,158,324咖啡花沙,L,服装,外出服装系列,便裤（裤子）,秋,秋二,主力款,黑色系,500-999,598,"主：62%尼龙25%涤纶13%莱卡
"
15318753,2015OCT秋冬订货会,OCT,针织全长紧身小脚裤,158,324咖啡花沙,XL,服装,外出服装系列,便裤（裤子）,秋,秋二,主力款,黑色系,500-999,598,"主：62%尼龙25%涤纶13%莱卡
"
15318753,2015OCT秋冬订货会,OCT,针织全长紧身小脚裤,158,324咖啡花沙,XXL,服装,外出服装系列,便裤（裤子）,秋,秋二,主力款,黑色系,500-999,598,"主：62%尼龙25%涤纶13%莱卡
"
15318739,2015OCT秋冬订货会,OCT,针织全长小脚哈伦裤,159,804灰紫花沙,M,服装,外出服装系列,便裤（裤子）,秋,秋二,主力款,黑色系,500-999,598,"主：84%尼龙16%莱卡
"
15318739,2015OCT秋冬订货会,OCT,针织全长小脚哈伦裤,159,804灰紫花沙,L,服装,外出服装系列,便裤（裤子）,秋,秋二,主力款,黑色系,500-999,598,"主：84%尼龙16%莱卡
"
15318739,2015OCT秋冬订货会,OCT,针织全长小脚哈伦裤,159,804灰紫花沙,XL,服装,外出服装系列,便裤（裤子）,秋,秋二,主力款,黑色系,500-999,598,"主：84%尼龙16%莱卡
"
15318739,2015OCT秋冬订货会,OCT,针织全长小脚哈伦裤,159,804灰紫花沙,XXL,服装,外出服装系列,便裤（裤子）,秋,秋二,主力款,黑色系,500-999,598,"主：84%尼龙16%莱卡
"
15318715,2015OCT秋冬订货会,OCT,高弹斜纹牛仔铅笔裤,160,103黑色,M,服装,外出服装系列,便裤（裤子）,秋,秋二,主力款,黑色系,400-499,498,"主：58%棉30%涤纶12%氨纶
"
15318715,2015OCT秋冬订货会,OCT,高弹斜纹牛仔铅笔裤,160,103黑色,L,服装,外出服装系列,便裤（裤子）,秋,秋二,主力款,黑色系,400-499,498,"主：58%棉30%涤纶12%氨纶
"
15318715,2015OCT秋冬订货会,OCT,高弹斜纹牛仔铅笔裤,160,103黑色,XL,服装,外出服装系列,便裤（裤子）,秋,秋二,主力款,蓝色系,400-499,498,"主：58%棉30%涤纶12%氨纶
"
15318715,2015OCT秋冬订货会,OCT,高弹斜纹牛仔铅笔裤,160,103黑色,XXL,服装,外出服装系列,便裤（裤子）,秋,秋二,主力款,蓝色系,400-499,498,"主：58%棉30%涤纶12%氨纶
"
15318715,2015OCT秋冬订货会,OCT,高弹斜纹牛仔铅笔裤,161,743蓝色,M,服装,外出服装系列,便裤（裤子）,秋,秋二,主力款,蓝色系,400-499,498,"主：58%棉30%涤纶12%氨纶
"
15318715,2015OCT秋冬订货会,OCT,高弹斜纹牛仔铅笔裤,161,743蓝色,L,服装,外出服装系列,便裤（裤子）,秋,秋二,主力款,蓝色系,400-499,498,"主：58%棉30%涤纶12%氨纶
"
15318715,2015OCT秋冬订货会,OCT,高弹斜纹牛仔铅笔裤,161,743蓝色,XL,服装,外出服装系列,便裤（裤子）,秋,秋二,主力款,蓝色系,400-499,498,"主：58%棉30%涤纶12%氨纶
"
15318715,2015OCT秋冬订货会,OCT,高弹斜纹牛仔铅笔裤,161,743蓝色,XXL,服装,外出服装系列,便裤（裤子）,秋,秋二,主力款,蓝色系,400-499,498,"主：58%棉30%涤纶12%氨纶
"
15318715,2015OCT秋冬订货会,OCT,高弹斜纹牛仔铅笔裤,162,943桔色,M,服装,外出服装系列,便裤（裤子）,秋,秋二,主力款,红色系,400-499,498,"主：58%棉30%涤纶12%氨纶
"
15318715,2015OCT秋冬订货会,OCT,高弹斜纹牛仔铅笔裤,162,943桔色,L,服装,外出服装系列,便裤（裤子）,秋,秋二,主力款,红色系,400-499,498,"主：58%棉30%涤纶12%氨纶
"
15318715,2015OCT秋冬订货会,OCT,高弹斜纹牛仔铅笔裤,162,943桔色,XL,服装,外出服装系列,便裤（裤子）,秋,秋二,主力款,红色系,400-499,498,"主：58%棉30%涤纶12%氨纶
"
15318715,2015OCT秋冬订货会,OCT,高弹斜纹牛仔铅笔裤,162,943桔色,XXL,服装,外出服装系列,便裤（裤子）,秋,秋二,主力款,红色系,400-499,498,"主：58%棉30%涤纶12%氨纶
"
15318551,2015OCT秋冬订货会,OCT,肌理梭织全长铅笔裤,163,103黑色,M,服装,外出服装系列,便裤（裤子）,秋,秋二,主力款,黑色系,500-999,598,"主：62%涤纶33%人棉5%氨纶
"
15318551,2015OCT秋冬订货会,OCT,肌理梭织全长铅笔裤,163,103黑色,L,服装,外出服装系列,便裤（裤子）,秋,秋二,主力款,黑色系,500-999,598,"主：62%涤纶33%人棉5%氨纶
"
15318551,2015OCT秋冬订货会,OCT,肌理梭织全长铅笔裤,163,103黑色,XL,服装,外出服装系列,便裤（裤子）,秋,秋二,主力款,黑色系,500-999,598,"主：62%涤纶33%人棉5%氨纶
"
15318551,2015OCT秋冬订货会,OCT,肌理梭织全长铅笔裤,163,103黑色,XXL,服装,外出服装系列,便裤（裤子）,秋,秋二,主力款,黑色系,500-999,598,"主：62%涤纶33%人棉5%氨纶
"
15316701,2015OCT秋冬订货会,OCT,针织印花全长背带裤,164,103黑色,M,服装,外出服装系列,背带裤,秋,秋二,主力款,黑色系,500-999,698,"主：93%棉7%涤纶
"
15316701,2015OCT秋冬订货会,OCT,针织印花全长背带裤,164,103黑色,L,服装,外出服装系列,背带裤,秋,秋二,主力款,黑色系,500-999,698,"主：93%棉7%涤纶
"
15316701,2015OCT秋冬订货会,OCT,针织印花全长背带裤,164,103黑色,XL,服装,外出服装系列,背带裤,秋,秋二,主力款,黑色系,500-999,698,"主：93%棉7%涤纶
"
15316701,2015OCT秋冬订货会,OCT,针织印花全长背带裤,165,164灰色花沙,M,服装,外出服装系列,背带裤,秋,秋二,主力款,黑色系,500-999,698,"主：93%棉7%涤纶
"
15316701,2015OCT秋冬订货会,OCT,针织印花全长背带裤,165,164灰色花沙,L,服装,外出服装系列,背带裤,秋,秋二,主力款,黑色系,500-999,698,"主：93%棉7%涤纶
"
15316701,2015OCT秋冬订货会,OCT,针织印花全长背带裤,165,164灰色花沙,XL,服装,外出服装系列,背带裤,秋,秋二,主力款,黑色系,500-999,698,"主：93%棉7%涤纶
"
15316702,2015OCT秋冬订货会,OCT,双面针织拼空气层背带裤,166,103黑色,M,服装,外出服装系列,背带裤,秋,秋二,主力款,黑色系,500-999,698,"主：93%棉7%涤纶
"
15316702,2015OCT秋冬订货会,OCT,双面针织拼空气层背带裤,166,103黑色,L,服装,外出服装系列,背带裤,秋,秋二,主力款,黑色系,500-999,698,"主：93%棉7%涤纶
"
15316702,2015OCT秋冬订货会,OCT,双面针织拼空气层背带裤,166,103黑色,XL,服装,外出服装系列,背带裤,秋,秋二,主力款,黑色系,500-999,698,"主：93%棉7%涤纶
"
15316702,2015OCT秋冬订货会,OCT,双面针织拼空气层背带裤,167,164灰色花沙,M,服装,外出服装系列,背带裤,秋,秋二,主力款,黑色系,500-999,698,"主：93%棉7%涤纶
"
15316702,2015OCT秋冬订货会,OCT,双面针织拼空气层背带裤,167,164灰色花沙,L,服装,外出服装系列,背带裤,秋,秋二,主力款,黑色系,500-999,698,"主：93%棉7%涤纶
"
15316702,2015OCT秋冬订货会,OCT,双面针织拼空气层背带裤,167,164灰色花沙,XL,服装,外出服装系列,背带裤,秋,秋二,主力款,黑色系,500-999,698,"主：93%棉7%涤纶
"
15318136,2015OCT秋冬订货会,OCT,牛仔全长铅笔裤,168,743蓝色,M,服装,外出服装系列,便裤（裤子）,秋,秋二,主力款,蓝色系,500-999,698,"主：89%棉9.5涤纶1.6莱卡
"
15318136,2015OCT秋冬订货会,OCT,牛仔全长铅笔裤,168,743蓝色,L,服装,外出服装系列,便裤（裤子）,秋,秋二,主力款,蓝色系,500-999,698,"主：89%棉9.5涤纶1.6莱卡
"
15318136,2015OCT秋冬订货会,OCT,牛仔全长铅笔裤,168,743蓝色,XL,服装,外出服装系列,便裤（裤子）,秋,秋二,主力款,蓝色系,500-999,698,"主：89%棉9.5涤纶1.6莱卡
"
15318136,2015OCT秋冬订货会,OCT,牛仔全长铅笔裤,168,743蓝色,XXL,服装,外出服装系列,便裤（裤子）,秋,秋二,主力款,蓝色系,500-999,698,"主：89%棉9.5涤纶1.6莱卡
"
15318137,2015OCT秋冬订货会,OCT,牛仔全长铅笔裤,169,743蓝色,M,服装,外出服装系列,便裤（裤子）,秋,秋二,主力款,蓝色系,500-999,568,"主：89%棉9.5涤纶1.6莱卡
"
15318137,2015OCT秋冬订货会,OCT,牛仔全长铅笔裤,169,743蓝色,L,服装,外出服装系列,便裤（裤子）,秋,秋二,主力款,蓝色系,500-999,568,"主：89%棉9.5涤纶1.6莱卡
"
15318137,2015OCT秋冬订货会,OCT,牛仔全长铅笔裤,169,743蓝色,XL,服装,外出服装系列,便裤（裤子）,秋,秋二,主力款,蓝色系,500-999,568,"主：89%棉9.5涤纶1.6莱卡
"
15318137,2015OCT秋冬订货会,OCT,牛仔全长铅笔裤,169,743蓝色,XXL,服装,外出服装系列,便裤（裤子）,秋,秋二,主力款,蓝色系,500-999,568,"主：89%棉9.5涤纶1.6莱卡
"
15314502,2015OCT秋冬订货会,OCT,梭织提花半裙,170,103黑色,M,服装,外出服装系列,单裙,秋,秋二,形象款,蓝色系,300-399,398,"主：100%涤纶
"
15314502,2015OCT秋冬订货会,OCT,梭织提花半裙,170,103黑色,L,服装,外出服装系列,单裙,秋,秋二,形象款,蓝色系,300-399,398,"主：100%涤纶
"
15314502,2015OCT秋冬订货会,OCT,梭织提花半裙,170,103黑色,XL,服装,外出服装系列,单裙,秋,秋二,形象款,蓝色系,300-399,398,"主：100%涤纶
"
15410701,2015OCT秋冬订货会,OCT,鱼鳞刷毛印花T恤,171,943桔色,M,服装,外出服装系列,T恤,冬,冬一,主力款,桔色系,400-499,428,"主：60%棉、40%涤纶
"
15410701,2015OCT秋冬订货会,OCT,鱼鳞刷毛印花T恤,171,943桔色,L,服装,外出服装系列,T恤,冬,冬一,主力款,桔色系,400-499,428,"主：60%棉、40%涤纶
"
15410701,2015OCT秋冬订货会,OCT,鱼鳞刷毛印花T恤,171,943桔色,XL,服装,外出服装系列,T恤,冬,冬一,主力款,桔色系,400-499,428,"主：60%棉、40%涤纶
"
15410701,2015OCT秋冬订货会,OCT,鱼鳞刷毛印花T恤,172,753宝蓝,M,服装,外出服装系列,T恤,冬,冬一,主力款,蓝色系,400-499,428,"主：60%棉、40%涤纶
"
15410701,2015OCT秋冬订货会,OCT,鱼鳞刷毛印花T恤,172,753宝蓝,L,服装,外出服装系列,T恤,冬,冬一,主力款,蓝色系,400-499,428,"主：60%棉、40%涤纶
"
